lat,lon,height_m
53.115937,-2.547156,4.343
53.134008,-2.670101,4.343
53.1325420662413,-2.73463915921769,3.581
53.1698862071016,-2.83129906253135,3.353
53.1978689610361,-2.88254720725499,4.191
53.19042,-2.89999,4.953
53.18081,-2.91997,4.877
53.179221,-2.931462,2.819
53.204787,-3.014069,2.362
53.20771,-3.021308,4.572
53.220785,-3.059158,3.81
53.2210662572483,-3.05984102875113,2.286
53.250784,-3.134386,2.819
53.3401947186722,-3.31470598155301,3.277
53.3189034329132,-3.48749154213344,3.886
53.290347643,-3.626300599,3.277
53.298992,-3.731689,3.734
53.2985435942523,-3.75567755830402,4.039
53.296867,-3.76122,3.429
53.28543,-3.841809,4.191
53.26015,-3.973661,1.829
53.258087,-3.980176,3.124
53.237495891514,-4.02571193920131,3.581
53.215633,-4.091521,3.505
53.2222,-4.133828,4.191
53.2221516642622,-4.13397831474648,4.191
53.219183,-4.19174,3.886
53.1971861024619,-4.34070726610609,4.039
53.1954296690835,-4.37553507049433,4.572
53.2051198775813,-4.4195468220726,2.972
53.2110372989883,-4.43206211144153,4.724
53.2168817293932,-4.4516714405188,4.343
53.235351,-4.50664,2.896
52.411857,-1.52564,4.572
52.413442529,-1.523045778,2.057
52.453332,-1.489338,3.886
52.457214,-1.484445,4.801
52.51942635,-1.460263553,4.42
51.472722360413,-2.57702363702999,4.724
51.4688330892132,-2.59729348366739,4.42
51.4843377207904,-2.68021743665321,3.581
51.802768155,1.161867102,4.572
53.47636,-2.22714,4.648
53.47427,-2.25213,4.953
53.47443,-2.252737,4.115
53.47523,-2.25531,4.039
55.964911,-3.184909,3.581
55.959694528,-3.164831374,4.115
51.8550289472043,-4.89532082119041,4.724
51.867533154391,-4.96378417744318,3.886
51.9102654772375,-5.00455284263748,4.343
51.9357,-5.015261,4.42
53.209276,-2.891982,3.734
53.345714785,-2.996827702,3.962
53.350184,-2.999111,3.2
52.9408046293456,1.21590905637504,4.115
52.940604071,1.218795559,3.962
52.939893,1.232789,1.829
51.517767661,-3.183604705,4.496
55.824699,-4.260571,4.496
55.823249407,-4.25937305,4.877
55.818123348,-4.25984485,4.267
55.81686472,-4.262901994,4.42
55.8171144892216,-4.26235282786343,4.496
55.818124,-4.268428,4.267
55.8199209799925,-4.27314019628152,4.191
55.8212304439918,-4.27776960089625,4.724
55.8229629109972,-4.28341023646118,4.191
55.8243624286897,-4.28626361904547,4.877
55.8254661625934,-4.2882194868494,4.801
55.827898393,-4.291573798,3.734
55.828276,-4.291808,4.877
55.83207,-4.293465,4.648
55.834495,-4.293882,4.191
53.6759432233897,-1.4793954625987,3.658
56.066842,-3.455028,4.877
56.07801,-3.425535,4.648
56.07945427,-3.423444835,3.353
56.1102252260448,-3.34413011830758,4.572
56.112369,-3.342897,2.515
56.13498,-3.313243,4.801
56.141371,-3.259957,4.496
51.5435686,-0.274757109,4.877
51.545841526,-0.280730119,2.896
51.646456,-0.38564,4.343
51.6464297,-0.3856151,4.343
51.648184,-0.394361,4.267
51.6587684621782,-0.391147322450338,4.42
51.6617418729961,-0.393467835582106,3.581
52.4379359860979,-2.85049925837898,3.581
52.426883,-2.877604,3.658
52.424013011,-2.882824223,3.658
52.4074013042787,-2.89696624687244,3.81
52.4029231035839,-2.89970446998705,3.734
52.3443599796273,-3.15817850860406,3.581
52.274245,-3.331211,4.42
52.273363,-3.337705,4.267
52.2197229026592,-3.39023765077864,3.962
52.175056288,-3.421055884,4.115
52.1684991947816,-3.42737558628762,4.267
52.113329713,-3.55629111,3.734
52.1123387165682,-3.57854432422059,4.039
52.105010777,-3.62540028,3.048
52.102266061,-3.638267054,3.81
52.0180696394473,-3.77445175583741,4.267
52.000252,-3.798725,3.886
51.6439412612878,-3.23990211799868,3.277
53.3353252923325,-1.91604620822854,3.962
50.7826966664305,-3.73522299484717,3.962
50.7875149744771,-3.73903957961438,3.505
50.7861275864594,-3.81883869821259,3.886
50.7842004450833,-3.91367639428656,4.115
50.7367848224694,-3.98010475282613,4.343
50.7321258473283,-3.9978697235022,3.124
50.4854821185327,-4.20102119732676,3.353
50.4783787785102,-4.20097536086928,3.505
50.4494277643133,-4.18177933453794,3.658
50.408131846783,-4.19981321863668,4.115
54.537444,-1.557691,3.429
54.5435854651048,-1.56093906124404,3.658
54.6456855488003,-1.65266223929045,4.496
54.6521411975708,-1.65946597584659,4.267
54.656882,-1.670949,4.191
52.853777,-1.563033,3.581
52.853075,-1.564777,3.962
52.721843,-1.718967,4.191
52.696654,-1.706226,4.039
52.6367109830597,-1.68652528281915,2.743
52.63113,-1.68649,4.877
52.622,-1.68338,3.353
52.600306,-1.678584,4.115
52.556015,-1.677822,3.962
52.544667,-1.683468,4.115
52.487574,-1.865845,4.267
52.482498,-1.868837,4.801
51.7057732468606,-1.23839355177811,3.734
51.7527113614903,-1.2701203549775,3.962
51.8729768617324,-1.29817207266069,3.581
51.9568701449231,-1.27861007735492,4.115
52.11054166,-1.321613019,4.648
52.1411740966994,-1.33819682643739,4.42
52.173235,-1.37744,4.039
52.2064974235126,-1.40565909376853,4.039
52.2233168778769,-1.42154807363955,4.42
52.24815376,-1.489996926,4.724
52.2628582871531,-1.51677305117384,3.658
52.283,-1.52843,3.048
52.2833689610943,-1.52948162162209,4.801
52.284848658,-1.547204047,4.978
52.286057,-1.570855,4.648
52.2864702229137,-1.57485864730872,4.496
52.286577,-1.579921,4.724
52.286864,-1.597161,4.039
52.286436985,-1.614418473,3.734
52.29288672,-1.628717363,4.42
52.337407,-1.726319,3.886
52.3647481487441,-1.73966783508923,4.877
52.372542,-1.753662,4.039
52.4051127,-1.7784541,3.962
52.4079314220407,-1.78034305694608,4.039
52.413805,-1.787439,4.42
52.43529,-1.802561,4.801
52.437456,-1.803785,4.267
52.439592,-1.805223,4.343
52.444364,-1.810034,4.039
52.4485356078939,-1.81713746637663,2.896
52.4706172,-1.8752637,4.115
52.47069,-1.87519,4.115
52.478628,-1.891104,4.42
52.4861945943471,-1.90330144625477,4.267
52.4962508,-1.9293871,4.801
52.49857507,-1.937836377,4.572
52.501598,-1.950795,4.648
52.9687523157063,-1.0693946180863,3.581
52.9755860217683,-1.0748345667504,4.115
52.9779498500464,-1.07698150417551,4.953
52.979643,-1.078721,2.743
53.752655365,-2.467615267,3.658
53.756134,-2.466592,3.429
53.7572,-2.46717,4.496
53.75811,-2.468006,3.658
53.760468,-2.470217,2.286
53.763368,-2.472933,4.496
53.768558,-2.477776,2.743
53.802723655,-2.455916377,3.505
53.805581,-2.446088,3.962
53.8171985671412,-2.41776413847279,4.496
53.82377,-2.41241,3.81
53.823796,-2.412415,3.81
53.874027,-2.39402,1.905
53.874945,-2.39313,2.134
53.875587,-2.392406,3.505
53.959327,-2.245995,4.496
53.9724124654865,-2.22289976065853,4.724
52.5456587869803,-4.03453934821551,4.496
52.5457034776715,-4.03581424561054,4.801
52.544789989,-4.046145726,3.048
52.544012529,-4.049356425,4.191
52.585595,-4.093859,3.048
52.719706,-4.051411,3.124
52.719674,-4.051368,3.124
52.934048,-4.153506,4.039
52.934944,-4.172204,4.039
52.934887,-4.172582,4.572
52.9197381407771,-4.22927159676054,3.886
55.966633,-3.456602,4.267
55.962959,-3.403187,4.648
53.5348712955737,-1.14162253766393,1.753
53.636358,-1.382647,4.039
53.663425,-1.482327,3.734
53.665862,-1.488602,4.191
53.667518,-1.491602,3.581
53.682016976,-1.505426665,4.115
53.696721,-1.517414,4.572
53.701973216,-1.518443398,4.572
53.725271,-1.518541,3.962
53.760304,-1.568691,4.572
53.774865,-1.577719,4.724
53.785798476,-1.5771387,4.42
53.792389,-1.556139,4.343
53.603106,-0.964914,4.801
53.603265688,-0.957829666,4.267
53.5889242691565,-0.746388376143986,2.591
53.592872,-0.629425,3.454
52.5228296809051,-2.05697458131905,4.191
52.5565602068587,-2.00614750393462,4.267
52.562806,-2.001535,3.353
52.563973,-2.000719,4.877
52.566507,-1.9989,4.115
53.6960457782366,-1.07545625787305,4.496
53.409288817,-2.872752393,3.505
53.409872,-2.8668,3.658
53.409890366,-2.834527416,4.648
53.430783,-2.710794,4.343
53.434017,-2.699199,4.343
53.4507589670695,-2.64019372591619,4.115
53.452039,-2.632426,4.648
53.452907,-2.617973,3.2
53.484507967,-2.362901345,5.029
53.484734,-2.358323,4.115
53.478448,-2.262334,4.267
53.487269,-2.244971,4.902
54.5133216896963,-1.54668090747895,4.343
54.511073,-1.539026,3.81
54.516338,-1.458758,4.115
54.517829554,-1.435528752,4.039
54.553819914,-1.318183017,4.267
54.558673512,-1.28997622,2.896
54.579351,-1.241009,3.429
54.57917242,-1.234612137,4.039
54.579122,-1.233965,4.039
54.609569,-1.052542,3.658
54.583395,-0.978213,3.886
51.547106,-0.05505,4.877
51.547295675954,-0.0492925054239662,3.277
51.54725,-0.04782,4.801
51.54713,-0.044375,3.353
51.547051,-0.042017,3.708
51.546819,-0.037011,3.429
51.54351,-0.02783,4.496
51.7100379288864,-3.14512382354213,2.438
51.710435,-3.145795,3.277
55.693515135,-3.649268241,3.886
55.8421175968264,-3.52195253529195,3.429
55.8520873144161,-3.50804775611535,3.658
55.887369,-3.439649,4.039
55.9112268537491,-3.29718419975016,4.496
55.925904,-3.245217,4.496
55.940875,-3.228102,4.115
51.5550460841191,-0.11098798462924,4.877
51.565575,-0.106255,3.886
51.64346,-0.17015,4.877
51.650146,-0.173624,4.648
51.822810647,-0.192590066,4.115
51.853544,-0.184468,3.81
51.861739154,-0.185693666,4.267
51.866338,-0.186764,4.267
51.932096,-0.231926,4.343
51.9332386852987,-0.233670382823592,3.658
51.944939,-0.252181,4.724
51.954123,-0.264104,4.039
51.964178,-0.27183,4.394
51.976941,-0.271346,4.801
52.227724,-0.249655,4.496
52.514634,-0.240467,4.115
52.566018,-0.243975,4.724
52.710504,-0.464609,3.962
52.809305772,-0.540146486,4.648
52.852614,-0.605872,4.039
52.903296,-0.638674,3.505
52.909164,-0.646095,4.572
52.915536,-0.648302,4.343
52.919985,-0.647916,4.877
52.9669639152562,-0.642715631576194,4.42
53.207381699069,-0.842353381526227,3.962
53.259,-0.892283,4.496
53.435194,-1.014711,4.496
53.669398,-1.103581,4.191
53.691581,-1.09657,4.343
53.7004963398443,-1.0937390112529,3.81
53.702555,-1.093094,4.496
53.718237,-1.089087,3.886
53.959828,-1.093648,3.658
53.96010006,-1.093013003,3.658
53.962354,-1.105346,3.277
53.995693518404,-1.14328249281437,3.2
54.191143,-1.331487,4.267
54.33226955,-1.441246163,5.182
54.334134,-1.44236,3.886
54.335231,-1.443018,4.191
54.339542481,-1.445598111,2.896
54.416025,-1.495742,3.429
54.4281940778632,-1.50979055686274,4.115
54.513312,-1.547681,1.981
54.5169478035724,-1.54680921017856,2.972
54.523336,-1.545359,4.343
54.5235796516055,-1.54582552555605,4.343
54.534779,-1.542828,3.124
54.597469758,-1.558205643,3.048
54.649076,-1.50294,4.953
54.709146,-1.535207,3.886
54.741277,-1.604659,2.972
54.760912,-1.60712,4.42
54.779543,-1.581672,3.581
54.780674942,-1.580540293,4.953
54.806052,-1.563417,3.81
54.8152085418048,-1.57407357779849,4.953
54.816428,-1.575022,3.2
54.82287,-1.58018,3.962
54.8392377601892,-1.58026850668839,4.115
54.8521474677051,-1.57748621387102,4.42
54.943957,-1.613215,3.429
54.966692,-1.619241,4.648
54.966705,-1.61916,4.648
54.9688911881304,-1.61098861104379,4.648
54.9725387770123,-1.60623347411894,4.039
54.977286144,-1.589918401,2.972
54.991528,-1.563081,4.877
55.028233163,-1.579101111,4.953
55.09556535,-1.61788545,4.496
55.1621557705922,-1.68393593987741,5.029
55.375800448323,-1.62348344475437,3.962
55.428339,-1.622386,3.734
55.5158293824952,-1.67813392838976,4.115
55.95278,-3.18312,4.343
55.95264,-3.1831,3.277
55.95483,-3.17305,4.724
55.9550876754893,-3.17182735704427,3.353
55.955682319,-3.167790389,4.191
55.9553,-3.159547,2.286
55.956359,-3.150023,3.581
55.951378443,-3.121280602,4.191
55.950241882476,-3.11848443586289,4.724
55.929599549,-3.061418642,4.42
55.952863,-2.975086,3.505
55.972959,-2.896386,3.353
55.991852,-2.833253,3.581
56.000241,-2.81097,3.886
56.008085,-2.737398,3.962
55.985062,-2.656131,4.191
55.984736301,-2.653769421,3.734
55.9953088657963,-2.53612980110385,3.734
55.996733,-2.509781,4.115
55.9710764,-2.4395582,3.581
55.9595577038899,-2.41096806539874,4.42
55.954057935,-2.397291728,4.191
55.856724,-2.234617,4.267
55.848898,-2.188165,3.886
55.830943,-2.125147,4.877
55.8311210812241,-2.12402084878885,4.343
55.8379389015399,-2.11325279602818,3.581
55.9659819853394,-3.36205090036312,4.724
55.975105638,-3.373917868,3.962
55.986779418,-3.381834582,4.572
56.0116759546724,-3.39405587099083,4.115
56.026425,-3.402786,4.191
56.0504848804895,-3.32766476815489,4.343
56.053198,-3.318245,4.572
56.06037823,-3.240364248,3.505
56.05871,-3.23743,4.191
56.103807704,-3.168787534,4.724
56.1103015536542,-3.16758122429024,4.648
56.118823,-3.158061,3.734
56.1233592394644,-3.14597887933597,4.648
56.127665056,-3.125974696,4.572
56.2442303577428,-3.14128270487008,4.343
56.25507815,-3.124081762,4.343
56.2618363984203,-3.11938377812973,3.658
56.273426,-3.121347,3.734
56.294675,-3.053535,4.191
56.3387094963156,-2.94569881330742,4.267
56.39321,-2.90573,4.648
56.3955354716674,-2.9105116756402,3.962
56.4115794833034,-2.97008809087426,4.42
56.467108,-2.869489,2.743
56.479924,-2.817365,1.829
56.480608,-2.813686,3.2
56.498485,-2.717256,1.981
56.49923,-2.713213,2.21
56.516268,-2.667108,1.981
56.553167,-2.598239,4.343
56.5768165925766,-2.58842074442559,3.81
56.5788925926302,-2.58902191224926,4.115
56.629833,-2.548983,4.191
56.6532987942157,-2.52224507804111,3.962
56.739164,-2.475619,4.267
56.7404513499636,-2.4747681670959,3.962
56.7947748424592,-2.5148122487991,4.115
56.86511869,-2.422792541,3.658
56.911668,-2.356782,3.81
56.96231,-2.23728,3.581
56.966135489,-2.226762044,3.581
56.969648,-2.221244,4.115
57.1015772217209,-2.07756442548736,2.438
57.113111,-2.065961,3.124
57.1171137588966,-2.06205739455212,3.429
57.13293,-2.098114,4.267
57.136944,-2.097359,4.724
57.138589,-2.09726,4.343
50.997291,-1.430882,3.277
50.997244223,-1.444290411,2.667
50.991157,-1.485725,3.2
55.887218,-4.240296,4.801
55.903763,-4.225068,3.277
55.90426,-4.223789,2.896
55.921708,-4.152382,4.877
55.923813,-4.143267,3.124
55.929852,-4.111181,3.124
55.933286,-4.096091,3.505
55.970005,-4.011697,2.667
55.9851799035847,-3.90628456710175,2.743
55.988069,-3.889868,2.819
55.991981,-3.8766,3.124
55.976347,-3.649362,3.277
55.974212,-3.627951,2.896
55.974269,-3.615844,3.886
55.974790157,-3.607546827,3.429
55.976651,-3.593955,4.267
55.977794984819,-3.58567085864576,2.972
55.97851,-3.533749,3.2
55.942636085,-3.441992309,3.581
55.9383635862714,-3.2504490768609,4.267
55.9409831652835,-3.23854836766669,3.886
55.9431704022809,-3.22945408496954,4.039
55.95179804,-3.190513009,3.124
55.817118,-4.026068,4.343
55.817112,-4.02297,4.343
55.81734,-4.018279,4.42
55.804032,-3.898443,4.115
55.803198,-3.889771,4.267
55.8004276739823,-3.86176434204403,4.343
55.805527,-3.85031,4.42
55.817684,-3.810267,3.581
55.822737,-3.716998,3.658
55.843714,-3.605301,2.819
55.85255,-3.57183,4.42
55.872238,-3.498246,4.267
55.8783490112895,-3.47160637653148,4.496
55.8785959874264,-3.47179483340663,3.962
53.39691,-2.18608,5.029
55.780863,-4.262467,4.191
53.790756,-1.557046,4.115
52.4687067351077,0.218697447539264,2.743
52.473885,0.211213,4.267
52.518212,0.149384,2.134
52.5183588933332,0.149558354085258,2.134
52.5523086479917,-0.0492974935789426,3.429
50.7314163016559,-3.50232274548223,4.648
50.7284189528856,-3.4913736543412,3.581
50.7234149415635,-3.47654707249853,4.343
50.7159443020256,-3.47372692658046,4.724
50.7056272697721,-3.4728558059447,4.801
50.6890369661185,-3.46666480394294,4.267
50.6477475474965,-3.43061569639304,4.42
50.6469957807991,-3.43015920534403,4.191
50.6439034490426,-3.42838022652986,3.81
51.7360433331208,-5.03830382632195,4.42
51.1698489072226,-2.41441873374375,4.191
51.1768399282338,-2.42949489455236,3.734
51.1826296401751,-2.43141963002783,3.581
52.066738,1.127483,4.801
52.069031,1.129827,3.658
52.071353,1.133103,4.877
52.0810585601563,1.29522802849818,3.81
52.143697712545,1.39080878715494,4.42
52.15573,1.40522,4.191
52.1738841428742,1.46919901070137,4.191
52.216408,1.491594,4.724
52.344698,1.50759,4.039
52.3740582944285,1.52824640913801,4.572
54.915787,-2.962133,4.191
52.408025,0.300159,3.505
52.4200312789718,0.34516901028436,4.191
52.420251,0.346029,4.039
52.419468,0.742588,2.21
52.565777,1.119249,4.115
52.566671,1.121549,2.591
52.5960589975855,1.22179964301914,3.962
51.580773,-2.959372,4.42
51.569792,-2.974291,4.496
51.563908,-2.965778,4.496
50.7088575474407,-3.5330348740102,4.572
50.2572346989796,-5.07522549795177,4.115
50.2339688358407,-5.10205735312795,3.581
50.2290107227848,-5.10039466421308,4.343
50.2149609822448,-5.12030889917126,4.343
50.1881912667598,-5.12636741040906,4.496
50.1720441733358,-5.11287139614147,5.029
50.1649591663418,-5.10580473873916,3.581
50.1644579886764,-5.10060794395485,3.048
50.1498440100597,-5.08274743963384,4.42
50.1478951585297,-5.07963177957502,3.048
50.1465978376512,-5.07108090971945,3.962
50.1484648841243,-5.06378727239246,3.581
50.1497903093573,-5.05753962782672,4.724
53.602807835536,-2.83674370590471,3.734
53.6076672742964,-2.83042138058813,3.505
51.2783006469695,0.939741819750976,4.191
51.2752130629293,0.944124780635746,3.962
51.266234,1.027435,3.658
51.2740255339782,1.03964961409514,3.962
51.274633,1.073797,4.496
51.260675,1.139864,4.267
51.2423366005844,1.19752324624355,4.724
51.1568137505716,1.25635150320834,4.648
51.148485,1.273111,3.505
51.134707,1.296291,3.581
51.133965,1.297517,4.191
52.0238841060823,1.24031698794429,4.343
54.8514326868313,-1.50758436097994,2.134
54.875692,-1.50293,3.734
54.8955123394661,-1.50295499024801,3.658
51.0830580316738,1.18758578979665,3.658
51.0805460477905,1.18625489692286,3.81
53.7227230347081,-2.69895150689361,3.81
53.722748,-2.698931,3.962
53.7376466398021,-2.58885810564944,4.42
53.736365,-2.498174,2.438
53.736929,-2.496672,4.343
53.74370653,-2.482387219,4.42
53.75276,-2.467075,3.658
53.751881,-2.397791,4.496
53.750549,-2.39156,4.115
53.7507,-2.385401,3.429
53.75059404,-2.38538068,3.429
53.752212,-2.374146,3.658
53.75252,-2.372222,3.658
53.7565379257684,-2.36570007833774,3.734
53.768444,-2.351591,4.343
53.7887972505408,-2.2676585734438,3.962
53.7762342666631,-2.23372279120321,3.734
53.767894,-2.214611,4.42
53.732796,-2.141994,4.877
53.732871905,-2.141129718,3.962
53.73268012908,-2.13551682900434,3.658
53.731486,-2.131889,2.515
51.4737488269688,-0.145105166688642,4.013
51.4684024014484,-0.16329074908251,4.648
51.2356716129244,-2.32228610172348,4.42
51.2448861956479,-2.32925229424284,3.581
51.245732188674,-2.33187390539614,3.886
54.9629682745189,-1.62788975156755,3.429
54.96456843,-1.622259803,4.115
51.2264145630035,-2.30104871812496,4.648
51.216433457782,-2.30701372569541,3.81
51.5108431037883,-0.0722970211300314,4.42
51.511074847,-0.06839563,4.801
51.5111133731729,-0.0679735871034017,4.42
51.5113893319052,-0.0640921919408692,4.496
51.5114225753386,-0.0634259126316652,3.81
51.511796,-0.056635,4.496
51.5119114848395,-0.0535935140786316,4.343
51.511981885871,-0.0509879764696495,4.496
51.512041,-0.050361,4.115
51.5120876965085,-0.0485618059631494,4.648
51.5121058200885,-0.0481439927171394,4.115
51.5121627499674,-0.0460381480163157,3.505
51.5121991201292,-0.0450977576828071,5.08
51.5122337617655,-0.0443061644096377,4.648
51.512307,-0.042987,1.981
51.5122243545479,-0.0416572420833676,4.572
51.512359,-0.0410066,4.42
51.512372663,-0.040822386,4.42
51.513641,-0.03778,3.505
51.5195157959783,-0.0291201537485384,3.81
51.5199039987952,-0.0285495700417396,3.734
51.5203129732793,-0.0279466431202195,3.505
51.520318,-0.027986,4.115
51.5220802634572,-0.02537218786723,4.115
51.5239880647798,-0.022789517942759,4.191
51.524537,-0.020567,3.886
51.524534,-0.019518,4.42
51.524422,-0.015167,3.505
51.52845,0.00482,4.496
51.528294349,0.004812885,4.496
51.54451775,0.065238237,3.353
51.5440499600332,0.0653469659079986,3.353
51.5477434902908,0.187207679268475,4.801
51.558761,0.237406,4.648
51.567568,0.391676,4.343
51.563173,0.49719,4.191
51.556593961341,0.530690242530246,3.886
51.551232,0.545716,3.429
51.544285,0.561236,4.877
51.539108,0.677881,4.42
51.53827,0.75705,4.496
50.6620675834089,-2.115643327313,4.115
55.829013,-4.295832,4.648
55.8229102379313,-4.3023856160606,4.115
55.82125,-4.30458,4.877
55.813165,-4.325737,3.81
55.81190546,-4.358845135,4.42
55.811908,-4.358432,4.42
55.812140211,-4.37760478,4.496
55.810903,-4.383327,3.962
55.80361,-4.397974,4.572
55.742922,-4.52863,4.42
55.7095,-4.533388,4.801
55.674037,-4.518969,4.572
55.6446710427475,-4.53016119050662,4.115
55.6418423077631,-4.53026020133766,3.734
55.638534,-4.530422,4.039
55.637666067,-4.530460846,3.886
53.445409,-1.952018,3.124
51.525801,-0.022588,4.039
51.526106171,-0.022573435,4.115
51.527625,-0.022888,4.648
51.530401,-0.021683,4.115
55.7314480148643,-4.57866195892602,4.343
55.7283528308131,-4.5997866321208,3.962
53.792745,-2.247315,4.267
53.807564,-2.243655,3.658
53.834955,-2.213598,3.81
53.840095,-2.204454,4.343
53.852985,-2.181484,4.496
53.253528,-4.311902,4.039
53.3707756285947,-4.38786960940271,4.191
53.3806110130511,-4.38970670368412,3.048
52.86551048,-3.044734822,4.343
51.555338,-0.150033,3.886
55.847687,-4.428265,2.515
55.84845,-4.43151,3.734
55.850897,-4.439318,3.658
55.852424,-4.443137,3.048
55.875836,-4.473043,3.81
55.901978821,-4.50042562,3.2
55.922296,-4.555238,4.724
55.9228486814234,-4.57653956400633,3.353
55.924744,-4.586682,3.429
55.931977025,-4.667845836,2.438
55.9347502959824,-4.69618711516316,4.42
55.93492,-4.69729,4.115
55.940372,-4.726221,2.819
55.9424294744689,-4.74122257705485,2.591
55.942315983,-4.743027949,3.658
55.9425025957854,-4.7450066409265,3.81
55.94258,-4.74547,3.581
55.94373,-4.74922,4.42
55.9585362282732,-4.79688606697469,4.191
51.5457097020122,-0.0590465240372674,4.496
52.987766,-0.532939,4.039
52.980840657,-0.030229937,1.905
52.043038213,1.15316499,4.724
52.488914,-2.010318,3.81
52.484861,-2.018744,4.115
52.484289,-2.019827,4.724
52.482527,-2.022662,4.496
52.470701,-2.053072,3.581
52.469783,-2.079022,3.962
52.469133,-2.085219,4.343
52.457604,-2.126387,4.496
52.4538422537956,-2.13363571557699,3.2
52.4554505070984,-0.717680095518067,3.886
52.460356,-0.707935,3.886
52.538123,-0.682023,4.115
52.5562717923485,-0.656991761804763,3.886
52.623952,-0.695097,4.267
52.701064,-1.080984,3.962
52.7817025436706,-0.966249794553908,3.886
52.80988058337,-0.994389522009829,4.191
52.884305197353,-1.07610500868992,4.343
52.8857291906636,-1.08550800425693,4.42
52.888491770195,-1.093118833191,4.724
52.9009541223489,-1.10937370546599,4.42
55.610543,-4.483825,4.801
55.60992446738,-4.47998966659173,2.515
55.608296009,-4.473905655,3.962
55.605231,-4.468748,4.42
55.599648067,-4.463596812,4.648
55.58582,-4.440194,4.191
55.51242,-4.39073,4.496
55.50994346,-4.384280496,4.115
55.508086,-4.377891,3.658
55.469719,-4.294034,4.572
55.3973416514057,-4.10425887070652,3.658
55.381919464,-3.964183521,3.429
55.3675095561379,-3.91960473432775,3.226
55.3197912130239,-3.80229721451336,4.267
55.2658056885703,-3.76944487392004,3.734
55.250545,-3.749111,3.886
55.22921,-3.73459,3.277
55.1726976078733,-3.71529405402449,4.318
55.06885,-3.59692,4.115
55.0126265000795,-3.42485085315987,3.81
55.0031173942726,-3.40410859516403,4.191
54.9997153937841,-3.39420432825923,3.2
54.997955,-3.388165,4.801
54.9868676349628,-3.34997974310725,4.572
54.985328,-3.341621,4.496
54.9850371931583,-3.30733127873137,2.438
54.98464,-3.26881,4.496
54.9844442950708,-3.2228713109174,3.962
54.989748186,-3.129783372,3.277
54.99402,-3.10662,4.343
51.244216,-0.676365,4.343
51.25588,-0.722138,4.496
51.258492,-0.723759,2.667
51.344828789,-0.800645957,4.343
51.347078,-0.804804,3.581
51.3989415686372,-0.836811264172417,3.505
51.403694,-0.839077,3.81
53.839781,-1.762519,3.658
51.7994579145974,-3.89317175628888,4.191
50.714725,-2.01479,2.819
53.471729,-2.198455,4.572
53.471508,-2.191306,3.429
53.469652,-2.180522,3.962
53.4697216733593,-2.18083106835361,3.962
53.4747446970387,-2.11063416682783,4.267
53.464929,-2.085142,2.972
53.4503608157469,-2.05205822102392,3.048
51.3828312628112,-0.333422615968289,4.267
51.383100229,-0.334936221,4.496
51.3896611,-0.339422951,3.581
51.389665,-0.339424,3.581
53.997130314,-1.315327648,3.429
53.995604,-1.53734,4.267
54.1299552677087,-0.185966509060979,4.343
54.147252,-0.258569,4.801
54.180254,-0.310793,4.191
54.183754653,-0.308681673,4.42
51.6399368189516,-0.0983225436273491,4.42
51.6423322761951,-0.0973296426781883,4.496
51.653614,-0.090597,4.724
51.660691,-0.092191,4.572
51.6839,-0.10684,4.648
51.70809,-0.109854,4.648
51.799543,-0.092245,4.496
51.832075,-0.100526,4.572
51.8393952477758,-0.103423451233454,4.343
51.8740092978095,-0.168527853941063,4.343
51.88277,-0.192254,4.191
51.8827348292307,-0.192363802328055,4.191
52.0398,-2.696725,4.572
52.0382685649337,-2.69906687388552,4.115
52.0369640571638,-2.70521239792701,4.572
52.036731412,-2.709516398,4.572
52.0363429283073,-2.71719227753391,3.658
51.450575,0.005946,4.724
51.449869,0.012658,4.572
51.434055,0.102583,4.42
51.43399445,0.103595348,4.42
51.44119266,0.151057787,4.572
51.450815,0.19182,3.429
51.449372,0.213483,3.353
51.447121,0.22192,4.039
51.4507584380088,0.278446100979613,4.572
51.449877,0.299813,4.115
51.551905,-0.063918,4.115
51.55553,-0.066702,4.267
51.577478049,-0.075202724,4.877
51.584177,-0.075054,4.572
51.591839,-0.071981,3.2
51.592549,-0.070958,4.039
51.5941785502034,-0.0698563765731023,4.801
51.596996,-0.070383,3.2
51.598668,-0.070382,4.115
51.600567,-0.070364,4.496
51.602181697769,-0.0705513007503835,4.191
51.6029958366642,-0.0706805420860956,4.343
51.6036035176453,-0.0707826688057308,4.191
51.605374,-0.071065,4.496
51.617741,-0.06546,3.886
51.625165,-0.061187,4.496
51.644346,-0.053914,3.886
51.672191,-0.047319,4.267
51.692505,-0.034379,4.724
51.4749683111984,-0.865892578319023,3.81
51.227238,0.009221,4.115
51.1923877102691,-0.00826373591635205,3.734
51.1909659214952,-0.00871652232859339,3.962
51.186907,-0.009833,4.648
51.170525,-0.001805,4.572
56.415636,-3.460239,4.572
56.530848,-3.468359,4.42
56.537332272,-3.541313031,4.191
56.557227137798,-3.57930174663966,2.743
56.559372772,-3.586263983,4.724
56.69172902936,-3.71042534544803,4.724
56.6978939884552,-3.71642364914684,2.946
56.700463,-3.724588,4.648
56.701842619,-3.732538569,4.267
56.7036069061147,-3.73986167841402,3.505
56.769800579544,-3.89184405015009,4.953
56.767957,-3.950645,4.572
56.767359863,-3.961705337,3.734
56.76737,-3.96167,3.734
56.76731052,-3.963290617,3.734
57.126704,-3.931016,3.581
